source_ticker,ticker,asset_type,date,close,volume,ret_1d,ret_20d,ret_60d,ret_120d,ret_252d,ma_20,ma_50,ma_200,volatility_20d,volatility_60d,rolling_high_252d,rolling_low_252d,dist_from_52w_high,dist_from_52w_low,is_active,source
PM.US,PM,stock,2026-03-05,169.7,8517751.0,-0.05216711349419123,-0.059260491158046436,0.1480955280427576,0.010720667063728317,0.10230594348814548,183.706,174.21939999999998,167.51435,0.017726713856282945,0.015803929148771025,189.8,144.33,-0.10590094836670194,0.17577773158733434,True,sp500_core
QCOM.US,QCOM,stock,2026-03-05,137.01,8970296.0,-0.017919862375456952,-0.07979044932500501,-0.2162347691779647,-0.15169339359791967,-0.11297423281108387,140.8765,155.25039999999998,160.4726,0.02408460620366844,0.01946038903543946,187.68,124.66,-0.2699808184143223,0.09906946895555913,True,sp500_core
QQQ.US,QQQ,etf,2026-03-05,608.93,89260132.0,-0.002930966727796802,0.005249690466363921,-0.026459678966553768,0.0425455417066154,0.23062900657219298,606.9705,615.6433999999999,588.4322,0.010965036986632011,0.009700989715822141,635.77,416.06,-0.04221652484389016,0.46356294765178085,True,etf_core
QUAL.US,QUAL,etf,2026-03-05,201.68,2448841.0,-0.008651199370821816,0.00029758952484870704,0.009611533840608866,0.05277444276243681,0.12708170336425617,203.159,202.52270000000001,192.47637500000002,0.008724029914393456,0.0072986672847853975,205.45,152.42,-0.018349963494767474,0.323185933604514,True,etf_core
RTX.US,RTX,stock,2026-03-05,203.86,6924483.0,-0.02375251412699919,0.03618989529328043,0.1914669783752192,0.29311766571519193,0.5839937839937843,201.5165,196.48239999999998,168.22420000000002,0.01817279255240165,0.015706574953220025,212.16,113.75,-0.03912141779788836,0.7921758241758243,True,sp500_core
SCHD.US,SCHD,etf,2026-03-05,31.24,21750417.0,-0.009511731135066648,0.007416962270235361,0.127390833634067,0.12698412698412698,0.11891117478510016,31.501500000000004,29.8114,27.75625,0.006853738308915507,0.00718956916627692,31.86,24.32,-0.019460138104205882,0.2845394736842104,True,etf_core
SHY.US,SHY,etf,2026-03-05,82.69,7172701.0,-0.0006055105082057866,-0.00048350054393819786,-0.000966533768273492,-0.0030142271521581554,0.003154191435156939,82.939505,82.871202,82.7753505,0.0012760218706363551,0.0010330732515000333,83.18,82.21,-0.005890839144025106,0.005838705753558049,True,etf_core
SIZE.US,SIZE,etf,2026-03-05,166.14,2442.0,-0.010777016969336084,0.00018060321473711838,0.02101769911504414,0.02695017925577936,0.12334252210477636,167.958,166.52514,159.8835715,0.009682102193248311,0.008120609475831765,169.5,128.15,-0.019823008849557566,0.29644947327350746,True,etf_core
SLV.US,SLV,etf,2026-03-05,74.26,48786504.0,-0.014335014600477813,-0.0621369032583986,0.40245514636449475,0.965070124371527,1.560689655172414,74.7705,76.98599999999999,49.07365,0.06448968629504769,0.06249843319571253,105.6,27.08,-0.2967803030303029,1.7422451994091586,True,etf_core
SPGI.US,SPGI,stock,2026-03-05,451.11,2611219.0,0.01259259259259271,-0.030933814526003744,-0.09510150044130616,-0.18111022364217244,-0.12712602310326804,425.37250000000006,487.0224,507.47785,0.030028675197737234,0.025143429926554047,564.15,390.76,-0.20037224142515286,0.15444262462892833,True,sp500_core
SPY.US,SPY,etf,2026-03-05,681.455,106141297.0,-0.005363945528585767,-0.0069004211661493065,-0.006176260409222811,0.03622857837994009,0.18487124650079112,686.19075,688.3019,656.053725,0.008327239784894722,0.006870639556487361,695.49,496.48,-0.020180016966455216,0.3725729133097002,True,etf_core
